name,domestic_gross,num_movies,avg_gross
Sarah Michelle Gellar,"$511,736,671",10,"$51,173,667"
Michael Ealy,"$511,191,926",12,"$42,599,327"
Christopher Mintz-Plasse,"$510,969,566",8,"$63,871,196"
Rene Russo,"$509,131,835",12,"$42,427,653"
Emilio Estevez,"$507,945,934",21,"$24,187,902"
James Corden,"$506,178,877",10,"$50,617,888"
Richard Harris,"$505,211,791",10,"$50,521,179"
Audra McDonald,"$504,014,165",2,"$252,007,083"
William H. Macy,"$500,344,570",15,"$33,356,305"
Neve Campbell,"$500,119,493",11,"$45,465,408"
Tracy Morgan,"$499,738,760",14,"$35,695,626"
Phoebe Waller-Bridge,"$499,397,897",3,"$166,465,966"
George Lopez,"$499,257,453",14,"$35,661,247"
Judi Dench,"$498,772,242",20,"$24,938,612"
Eric Bana,"$498,376,591",18,"$27,687,588"
Tenoch Huerta,"$498,372,613",3,"$166,124,204"
Adewale Akinnuoye-Agbaje,"$497,142,702",5,"$99,428,540"
Matthew Lillard,"$496,786,375",9,"$55,198,486"
Joel Kinnaman,"$496,174,166",15,"$33,078,278"
Haley Joel Osment,"$495,604,424",11,"$45,054,948"
Kumail Nanjiani,"$494,072,683",10,"$49,407,268"
Abigail Breslin,"$492,164,301",19,"$25,903,384"
Alison Sudol,"$489,444,320",3,"$163,148,107"
Anjelica Huston,"$489,040,764",13,"$37,618,520"
Katherine Waterston,"$488,875,311",10,"$48,887,531"
Jake Lloyd,"$487,574,671",1,"$487,574,671"
Elliot Page,"$487,067,169",18,"$27,059,287"
Lucy Alexis Liu,"$485,162,379",13,"$37,320,183"
Zachary Levi,"$483,958,097",17,"$28,468,123"
Aaron Eckhart,"$483,265,776",28,"$17,259,492"
Paul Dano,"$483,186,179",13,"$37,168,168"
Sharon Stone,"$482,574,117",25,"$19,302,965"
Steven Seagal,"$481,885,755",23,"$20,951,555"
Dylan O’Brien,"$480,985,192",14,"$34,356,085"
Austin Butler,"$480,507,818",6,"$80,084,636"
Tom McGrath,"$479,917,273",3,"$159,972,424"
Marlon Wayans,"$478,331,356",12,"$39,860,946"
Jeff Daniels,"$477,558,321",14,"$34,111,309"
Ginnifer Goodwin,"$474,268,390",3,"$158,089,463"
Heather Graham,"$473,790,601",25,"$18,951,624"
Cillian Murphy,"$470,516,302",16,"$29,407,269"
Tom Wilkinson,"$470,288,735",13,"$36,176,057"
Anton Yelchin,"$463,550,370",16,"$28,971,898"
Christina Hendricks,"$459,533,919",8,"$57,441,740"
Jason Lee,"$459,436,683",11,"$41,766,971"
Alyson Hannigan,"$456,559,234",7,"$65,222,748"
Carla Gugino,"$456,150,769",11,"$41,468,252"
Henry Thomas,"$455,575,365",9,"$50,619,485"
Dakota Fanning,"$455,200,095",22,"$20,690,913"
Winston Duke,"$454,523,909",3,"$151,507,970"
Courteney Cox,"$454,195,717",8,"$56,774,465"
AnnaSophia Robb,"$453,888,662",9,"$50,432,074"
Michaela Coel,"$453,829,060",1,"$453,829,060"
Dominique Thorne,"$453,829,060",1,"$453,829,060"
Frances McDormand,"$452,718,963",11,"$41,156,269"
Keke Palmer,"$451,706,019",13,"$34,746,617"
Ariana Grande,"$451,338,955",2,"$225,669,478"
Robert Guillaume,"$450,447,146",2,"$225,223,573"
Annie Potts,"$449,538,008",3,"$149,846,003"
Linda Cardellini,"$449,302,450",9,"$49,922,494"
Armie Hammer,"$446,381,826",17,"$26,257,754"
Michelle Yeoh,"$445,350,695",13,"$34,257,746"
Jonathan Groff,"$443,866,494",6,"$73,977,749"
Clive Owen,"$443,716,146",26,"$17,066,006"
Bill Pullman,"$443,681,358",20,"$22,184,068"
Dan Whitney,"$443,664,387",4,"$110,916,097"
Tika Sumpter,"$442,735,898",7,"$63,247,985"
Kathleen Turner,"$442,004,457",22,"$20,091,112"
Lily James,"$441,378,423",12,"$36,781,535"
Craig Ferguson,"$441,010,140",6,"$73,501,690"
Lee Pace,"$440,881,920",7,"$62,983,131"
Russell Brand,"$440,279,034",8,"$55,034,879"
"Cuba Gooding, Jr.","$440,266,774",20,"$22,013,339"
Leslie Mann,"$438,243,169",12,"$36,520,264"
Shannon Elizabeth,"$438,114,442",11,"$39,828,586"
Tina Fey,"$437,459,046",11,"$39,769,004"
Eugene Levy,"$437,114,302",10,"$43,711,430"
Jamie Dornan,"$436,545,026",13,"$33,580,387"
Sarah Silverman,"$434,542,765",8,"$54,317,846"
Nick Kroll,"$433,824,684",9,"$48,202,743"
Bryan Cranston,"$433,534,436",11,"$39,412,221"
William Moseley,"$433,332,447",8,"$54,166,556"
Anna Popplewell,"$433,332,447",3,"$144,444,149"
Tori Kelly,"$433,120,035",2,"$216,560,018"
Eiza González,"$432,578,376",12,"$36,048,198"
Nathalie Emmanuel,"$431,499,875",5,"$86,299,975"
Joel Edgerton,"$430,482,141",20,"$21,524,107"
Ving Rhames,"$429,900,516",12,"$35,825,043"
Kate Hudson,"$428,582,088",19,"$22,556,952"
Michael Stuhlbarg,"$428,418,136",3,"$142,806,045"
Milla Jovovich,"$427,887,522",23,"$18,603,805"
Lance Reddick,"$427,430,886",5,"$85,486,177"
Lashana Lynch,"$426,829,839",1,"$426,829,839"
Clark Gregg,"$426,829,839",4,"$106,707,460"
Wendi McLendon-Covey,"$425,005,154",8,"$53,125,644"
Charlotte Rampling,"$424,834,794",13,"$32,679,600"
Ernie Sabella,"$423,981,226",1,"$423,981,226"
Jonathan Taylor Thomas,"$423,981,226",1,"$423,981,226"
Ashley Judd,"$423,264,573",13,"$32,558,813"
Edward Burns,"$423,156,441",15,"$28,210,429"
Chris O'Donnell,"$422,077,370",8,"$52,759,671"
Byung-hun Lee,"$420,899,900",9,"$46,766,656"
Alison Brie,"$419,854,092",14,"$29,989,578"
Yahya Abdul-Mateen II,"$419,029,492",4,"$104,757,373"
Ana de Armas,"$418,646,022",13,"$32,203,540"
Naomie Harris,"$418,282,045",11,"$38,025,640"
Rob Schneider,"$417,914,443",14,"$29,851,032"
Lindsay Lohan,"$415,909,626",19,"$21,889,980"
Zach Braff,"$415,237,988",10,"$41,523,799"
Christopher Lloyd,"$415,013,341",19,"$21,842,807"
Roy Scheider,"$414,913,956",5,"$82,982,791"
Christina Ricci,"$414,699,738",23,"$18,030,423"
Jenna Ortega,"$414,582,011",12,"$34,548,501"
Vera Farmiga,"$414,310,024",17,"$24,371,178"
Toni Collette,"$412,966,775",26,"$15,883,338"
Sean Penn,"$412,256,904",19,"$21,697,732"
Mandy Moore,"$411,537,557",11,"$37,412,505"
Xochitl Gomez,"$411,331,607",1,"$411,331,607"
Jason Biggs,"$411,251,254",9,"$45,694,584"
Wanda Sykes,"$409,270,424",7,"$58,467,203"
Craig Robinson,"$408,506,782",18,"$22,694,821"
Jason Schwartzman,"$408,207,559",19,"$21,484,608"
Shemar Moore,"$408,067,963",4,"$102,016,991"
Thomas Ian Nicholas,"$408,013,108",7,"$58,287,587"
Eddie Kaye Thomas,"$408,010,808",4,"$102,002,702"
Gabrielle Union,"$407,627,377",17,"$23,978,081"
Freida Pinto,"$407,501,107",12,"$33,958,426"
Mckenna Grace,"$407,034,277",11,"$37,003,116"
Bernie Mac,"$406,782,645",6,"$67,797,108"
Adam Beach,"$406,335,798",5,"$81,267,160"
Steve Coogan,"$402,809,379",22,"$18,309,517"
Jessica Chastain,"$402,682,157",26,"$15,487,775"
Christopher Eccleston,"$401,696,296",4,"$100,424,074"
Santino Fontana,"$400,953,009",2,"$200,476,505"
Jaden Smith,"$399,936,550",4,"$99,984,138"
Natasha Lyonne,"$399,552,266",12,"$33,296,022"
Emilia Clarke,"$399,259,507",13,"$30,712,270"
Minnie Driver,"$398,260,131",13,"$30,635,395"
Cara Delevingne,"$397,579,728",5,"$79,515,946"
Danny McBride,"$396,832,479",12,"$33,069,373"
Shirley MacLaine,"$396,703,150",16,"$24,793,947"
Andy Richter,"$396,566,362",2,"$198,283,181"
Giancarlo Esposito,"$394,500,091",8,"$49,312,511"
Cher,"$394,004,582",9,"$43,778,287"
Tom Hulce,"$393,759,710",6,"$65,626,618"
Michael Rooker,"$392,531,407",5,"$78,506,281"
Ike Barinholtz,"$391,625,513",6,"$65,270,919"
Hilary Swank,"$391,547,928",21,"$18,645,139"
Gary Oldman,"$391,226,525",20,"$19,561,326"
David Koechner,"$391,190,920",12,"$32,599,243"
Olivia Wilde,"$389,284,003",15,"$25,952,267"
Justin Theroux,"$387,895,657",8,"$48,486,957"
Monica Bellucci,"$387,597,456",8,"$48,449,682"
Michael Clarke Duncan,"$387,366,768",8,"$48,420,846"
Paul Giamatti,"$386,556,849",13,"$29,735,142"
Karan Soni,"$383,370,186",5,"$76,674,037"
Rihanna,"$382,849,621",5,"$76,569,924"
Joey King,"$382,398,824",15,"$25,493,255"
Naomi Watts,"$381,079,989",35,"$10,888,000"
Barry Humphries,"$380,529,370",2,"$190,264,685"
Lee Majdoub,"$380,288,644",3,"$126,762,881"
Colleen O’Shaughnessey,"$380,288,644",2,"$190,144,322"
Natasha Rothwell,"$380,288,644",3,"$126,762,881"
Taika Waititi,"$380,096,960",3,"$126,698,987"
Theo James,"$379,942,980",14,"$27,138,784"
Rebecca Hall,"$379,203,018",16,"$23,700,189"
Louis C.K.,"$376,952,571",3,"$125,650,857"
Sofia Boutella,"$374,765,848",8,"$46,845,731"
Maria Bakalova,"$374,444,327",8,"$46,805,541"
Snoop Dogg,"$374,117,384",16,"$23,382,337"
Patrick Dempsey,"$373,018,331",10,"$37,301,833"
John Rhys-Davies,"$372,888,368",10,"$37,288,837"
Maria Bello,"$372,681,078",11,"$33,880,098"
Tara Reid,"$371,575,842",15,"$24,771,723"
Amber Heard,"$371,499,660",13,"$28,576,897"
Bobby Moynihan,"$369,094,830",2,"$184,547,415"
Brianna Hildebrand,"$369,043,582",5,"$73,808,716"
Justin Bartha,"$366,830,605",6,"$61,138,434"
Noomi Rapace,"$366,686,284",22,"$16,667,558"
Alan Arkin,"$366,657,266",13,"$28,204,405"
Patton Oswalt,"$365,996,768",9,"$40,666,308"
Garrett Hedlund,"$364,025,922",16,"$22,751,620"
Neel Sethi,"$364,001,123",1,"$364,001,123"
Uma Thurman,"$363,723,222",19,"$19,143,327"
Cheech Marin,"$363,438,889",10,"$36,343,889"
Finn Wolfhard,"$363,080,673",7,"$51,868,668"
Robert Duvall,"$363,070,304",20,"$18,153,515"
Jean-Claude Van Damme,"$362,572,042",34,"$10,663,884"
Dev Patel,"$362,151,533",14,"$25,867,967"
Sanaa Lathan,"$361,417,640",10,"$36,141,764"
Conrad Vernon,"$361,390,524",3,"$120,463,508"
Saoirse Ronan,"$360,218,687",18,"$20,012,149"
Ioan Gruffudd,"$359,976,318",6,"$59,996,053"
Alan Ritchson,"$359,052,248",10,"$35,905,225"
Sean Gunn,"$358,995,815",1,"$358,995,815"
Halle Bailey,"$358,791,247",2,"$179,395,624"
Greg Kinnear,"$358,014,412",21,"$17,048,305"
Daisy Edgar-Jones,"$357,993,025",4,"$89,498,256"
Will Poulter,"$357,208,931",4,"$89,302,233"
Kristin Davis,"$357,200,610",4,"$89,300,153"
James Garner,"$356,576,420",9,"$39,619,602"
Marwan Kenzari,"$355,559,396",5,"$71,111,879"
Mena Massoud,"$355,559,216",9,"$39,506,580"
Navid Negahban,"$355,559,216",1,"$355,559,216"
Hannah John-Kamen,"$354,506,525",6,"$59,084,421"
Anna Camp,"$354,222,748",9,"$39,358,083"
Alexis Knapp,"$354,194,853",5,"$70,838,971"
Ester Dean,"$354,194,853",4,"$88,548,713"
Elle Fanning,"$353,282,176",26,"$13,587,776"
Warren Beatty,"$351,692,510",8,"$43,961,564"
Paula Patton,"$350,773,640",7,"$50,110,520"
Clancy Brown,"$350,267,789",6,"$58,377,965"
Roger Moore,"$349,521,732",28,"$12,482,919"
Trey Parker,"$349,436,737",3,"$116,478,912"
Alexander Skarsgård,"$349,235,439",14,"$24,945,389"
Ed Harris,"$348,897,725",26,"$13,419,143"
Jim Parsons,"$348,501,352",7,"$49,785,907"
Kathryn Newton,"$347,523,879",6,"$57,920,647"
DeForest Kelley,"$347,355,597",4,"$86,838,899"
Leonard Nimoy,"$347,355,597",4,"$86,838,899"
Bob Hoskins,"$347,299,232",10,"$34,729,923"
Cobie Smulders,"$347,279,037",8,"$43,409,880"
Nicholas Hoult,"$346,463,452",18,"$19,247,970"
Tom Berenger,"$345,745,534",21,"$16,464,073"
Freddie Highmore,"$345,432,362",10,"$34,543,236"
Jeremy Piven,"$345,383,343",13,"$26,567,949"
Said Taghmaoui,"$344,983,536",4,"$86,245,884"
Rosamund Pike,"$342,457,940",19,"$18,024,102"
Gene Wilder,"$341,069,197",10,"$34,106,920"
Benjamin Bratt,"$340,420,084",4,"$85,105,021"
Kim Cattrall,"$340,326,886",5,"$68,065,377"
Malin Akerman,"$339,833,308",17,"$19,990,195"
Maggie Grace,"$338,384,304",12,"$28,198,692"
Alicia Vikander,"$337,966,546",17,"$19,880,385"
Christine Baranski,"$337,285,682",5,"$67,457,136"
Hiroyuki Sanada,"$336,514,999",4,"$84,128,750"
John Corbett,"$335,437,055",6,"$55,906,176"
Marion Cotillard,"$335,411,652",20,"$16,770,583"
Lady Gaga,"$335,406,888",4,"$83,851,722"
Thandiwe Newton,"$334,280,417",18,"$18,571,134"
Aldis Hodge,"$333,857,949",5,"$66,771,590"
Jaeden Lieberher,"$333,116,978",4,"$83,279,245"
Chris Sanders,"$332,939,952",2,"$166,469,976"
Hank Azaria,"$331,961,290",6,"$55,326,882"
Jake Johnson,"$331,782,390",10,"$33,178,239"
Corey Feldman,"$330,168,400",7,"$47,166,914"
Rosie O'Donnell,"$329,928,354",4,"$82,482,089"
"Freddie Prinze, Jr.","$329,746,199",10,"$32,974,620"
Ralph Macchio,"$329,724,668",11,"$29,974,970"
Steve McQueen,"$329,712,410",15,"$21,980,827"
Nia Vardalos,"$329,651,604",6,"$54,941,934"
Jonathan Pryce,"$327,109,068",12,"$27,259,089"
Morena Baccarin,"$326,930,839",7,"$46,704,406"
Chuck Norris,"$325,710,548",22,"$14,805,025"
Zazie Beetz,"$325,286,584",5,"$65,057,317"
Karen Fukuhara,"$325,100,054",1,"$325,100,054"
Stefan Kapicic,"$324,591,735",1,"$324,591,735"
Leslie Uggams,"$324,591,735",3,"$108,197,245"
Ken Jeong,"$324,378,404",11,"$29,488,946"
Gina Rodriguez,"$323,232,545",17,"$19,013,679"
Liv Tyler,"$323,007,587",9,"$35,889,732"
David Arquette,"$322,971,884",14,"$23,069,420"
Emma Roberts,"$322,156,508",22,"$14,643,478"
Donald Sutherland,"$321,567,893",22,"$14,616,722"
Jack Lemmon,"$320,717,216",20,"$16,035,861"
Mena Suvari,"$317,368,544",24,"$13,223,689"
Shawn Wayans,"$317,121,001",4,"$79,280,250"
Amy Schumer,"$316,010,396",7,"$45,144,342"
Janeane Garofalo,"$315,251,740",8,"$39,406,468"
Daveed Diggs,"$314,823,700",4,"$78,705,925"
Daryl Sabara,"$314,638,230",5,"$62,927,646"
Dominic Cooper,"$314,463,840",8,"$39,307,980"
Ben Whishaw,"$314,269,495",15,"$20,951,300"
Dave Franco,"$313,652,002",10,"$31,365,200"
Alexa Vega,"$313,522,932",9,"$34,835,881"
Terry Crews,"$312,931,340",6,"$52,155,223"
Adrien Brody,"$311,143,594",29,"$10,729,089"
Andie MacDowell,"$310,579,785",17,"$18,269,399"
Paul Hogan,"$309,699,835",4,"$77,424,959"
Jack Davenport,"$309,420,425",1,"$309,420,425"
Tobin Bell,"$309,139,439",11,"$28,103,585"
Robert Shaw,"$309,111,595",5,"$61,822,319"
Gael Garcia Bernal,"$308,850,270",20,"$15,442,514"
Clark Duke,"$308,321,750",5,"$61,664,350"
Hilary Duff,"$308,316,877",9,"$34,257,431"
Mary Elizabeth Winstead,"$307,990,953",11,"$27,999,178"
Joseph Quinn,"$307,966,308",3,"$102,655,436"
Tom Sizemore,"$307,740,367",27,"$11,397,791"
Jennifer Connelly,"$306,961,478",16,"$19,185,092"
Amy Smart,"$304,688,682",16,"$19,043,043"
Mary Steenburgen,"$304,666,299",11,"$27,696,936"
Morris Chestnut,"$303,867,643",9,"$33,763,071"
Chris Klein,"$303,657,889",5,"$60,731,578"
Richard Pryor,"$302,102,828",8,"$37,762,854"
Alden Ehrenreich,"$301,542,096",6,"$50,257,016"
Diane Kruger,"$301,331,441",17,"$17,725,379"
Kathy Bates,"$300,938,454",12,"$25,078,205"
David Harbour,"$300,065,289",10,"$30,006,529"
Kaya Scodelario,"$300,024,884",9,"$33,336,098"
Jonah Hauer-King,"$298,177,368",3,"$99,392,456"
Jessica Tandy,"$297,252,264",5,"$59,450,453"
Jessica Biel,"$296,260,546",15,"$19,750,703"
Eugenio Derbez,"$295,196,425",10,"$29,519,643"
Henry Golding,"$294,954,845",9,"$32,772,761"
Edward Asner,"$293,234,054",8,"$36,654,257"
Jordan Nagai,"$293,004,164",1,"$293,004,164"
John Heard,"$291,171,815",25,"$11,646,873"
Logan Lerman,"$290,357,572",11,"$26,396,143"
Madonna,"$289,318,475",5,"$57,863,695"
Bridget Moynahan,"$289,211,282",4,"$72,302,821"
Benjamin Barnes,"$288,210,357",9,"$32,023,373"
Peter Cullen,"$287,510,432",2,"$143,755,216"
Tony Shalhoub,"$286,414,672",3,"$95,471,557"
Vanessa Hudgens,"$286,253,001",15,"$19,083,533"
Christina Applegate,"$286,177,596",6,"$47,696,266"
Jenifer Lewis,"$286,058,370",2,"$143,029,185"
Famke Janssen,"$285,703,209",11,"$25,973,019"
Jacob Tremblay,"$285,553,601",10,"$28,555,360"
Corey Stoll,"$285,341,055",7,"$40,763,008"
Jared Harris,"$285,156,666",6,"$47,526,111"
Sofia Vergara,"$285,048,019",9,"$31,672,002"
Jack Reynor,"$284,351,489",10,"$28,435,149"
Matt Dillon,"$283,294,786",27,"$10,492,399"
Lakeith Lee Stanfield,"$282,938,003",8,"$35,367,250"
Geena Davis,"$281,970,068",9,"$31,330,008"
Hugh Laurie,"$281,837,758",8,"$35,229,720"
Christopher Plummer,"$281,311,851",26,"$10,819,687"
Lily Tomlin,"$280,637,014",10,"$28,063,701"
Tom Kenny,"$279,914,277",5,"$55,982,855"
Anthony Anderson,"$279,590,564",10,"$27,959,056"
Kiefer Sutherland,"$279,557,785",21,"$13,312,275"
Constance Wu,"$279,496,519",5,"$55,899,304"
Jon Bernthal,"$278,828,978",7,"$39,832,711"
John Belushi,"$278,499,097",5,"$55,699,819"
Jack McBrayer,"$278,192,205",5,"$55,638,441"
Lance Henriksen,"$277,278,331",15,"$18,485,222"
Ansel Elgort,"$277,267,681",9,"$30,807,520"
Billy Bob Thornton,"$276,826,807",21,"$13,182,229"
Loretta Devine,"$275,799,145",11,"$25,072,650"
Alice Eve,"$275,561,769",12,"$22,963,481"
Ray Liotta,"$274,886,960",26,"$10,572,575"
"O'Shea Jackson, Jr.","$273,836,780",6,"$45,639,463"
William Fichtner,"$271,920,549",7,"$38,845,793"
Walton Goggins,"$271,082,322",5,"$54,216,464"
Allison Williams,"$270,996,940",5,"$54,199,388"
Piper Perabo,"$268,485,951",7,"$38,355,136"
Tim Robbins,"$268,358,634",18,"$14,908,813"
Cloris Leachman,"$267,916,346",10,"$26,791,635"
Mark Strong,"$266,907,274",15,"$17,793,818"
Rachel Zegler,"$266,366,598",6,"$44,394,433"
Elsie Fisher,"$266,296,415",4,"$66,574,104"
Pedro Pascal,"$266,022,111",7,"$38,003,159"
Corey Hawkins,"$265,429,323",4,"$66,357,331"
Elisabeth Shue,"$264,820,962",11,"$24,074,633"
Jackie Earle Haley,"$263,886,511",8,"$32,985,814"
Chris Miller,"$263,525,791",2,"$131,762,896"
Whitney Houston,"$261,454,952",5,"$52,290,990"
Spencer Fox,"$261,441,092",1,"$261,441,092"
Christopher Reeve,"$260,637,905",6,"$43,439,651"
Dane Cook,"$260,619,982",8,"$32,577,498"
Ally Sheedy,"$260,329,170",14,"$18,594,941"
Hugh Bonneville,"$259,918,626",7,"$37,131,232"
Callum Turner,"$259,292,745",8,"$32,411,593"
Carmen Ejogo,"$258,435,044",3,"$86,145,015"
Amanda Bynes,"$257,783,366",6,"$42,963,894"
Seth Green,"$256,770,274",9,"$28,530,030"
Robbie Rist,"$256,196,337",3,"$85,398,779"
Brian Tochi,"$256,196,337",3,"$85,398,779"
Billy Connolly,"$256,047,927",5,"$51,209,585"
Rooney Mara,"$255,024,323",16,"$15,939,020"
Kal Penn,"$254,941,210",9,"$28,326,801"
F. Murray Abraham,"$253,204,637",7,"$36,172,091"
Miranda Cosgrove,"$252,756,705",1,"$252,756,705"
Dana Gaier,"$252,756,705",1,"$252,756,705"
Amanda Peet,"$252,640,017",7,"$36,091,431"
Max von Sydow,"$252,162,865",8,"$31,520,358"
Taye Diggs,"$251,731,561",13,"$19,363,966"
Nick Castle,"$251,368,170",2,"$125,684,085"
James Jude Courtney,"$251,368,170",2,"$125,684,085"
Justice Smith,"$251,198,254",8,"$31,399,782"
Paul Dooley,"$251,118,600",2,"$125,559,300"
Zhang Ziyi,"$251,103,879",9,"$27,900,431"
Walter Matthau,"$250,669,694",13,"$19,282,284"
Cynthia Nixon,"$249,860,346",3,"$83,286,782"
Rob Lowe,"$249,227,937",21,"$11,867,997"
James Caan,"$249,116,992",19,"$13,111,421"
Kris Kristofferson,"$248,920,096",12,"$20,743,341"
Luke Wilson,"$248,795,583",26,"$9,569,061"
Catherine Keener,"$248,479,643",11,"$22,589,058"
Debra Winger,"$247,739,885",10,"$24,773,989"
Meagan Good,"$247,050,660",11,"$22,459,151"
Jane Lynch,"$246,425,654",3,"$82,141,885"
Kim Basinger,"$245,835,549",15,"$16,389,037"
Nicola Peltz,"$245,439,076",4,"$61,359,769"
John Ratzenberger,"$244,900,247",4,"$61,225,062"
Jason Clarke,"$244,379,231",14,"$17,455,659"
Mélanie Laurent,"$244,289,477",6,"$40,714,913"
Michael Wallis,"$244,082,982",1,"$244,082,982"
Guido Quaroni,"$244,082,982",1,"$244,082,982"
Katherine Helmond,"$244,082,982",1,"$244,082,982"
Joe Ranft,"$244,082,982",1,"$244,082,982"
George Carlin,"$244,082,982",2,"$122,041,491"
Richard Petty,"$244,082,982",1,"$244,082,982"
Dennis Haysbert,"$243,883,563",4,"$60,970,891"
Taylor Kitsch,"$243,738,999",7,"$34,819,857"
Carrie Coon,"$242,889,392",6,"$40,481,565"
Harold Ramis,"$242,604,185",1,"$242,604,185"
Topher Grace,"$242,515,614",8,"$30,314,452"
Thomas Brodie-Sangster,"$242,158,104",8,"$30,269,763"
Connie Nielsen,"$241,520,183",9,"$26,835,576"
Alex Pettyfer,"$241,320,092",15,"$16,088,006"
Jon Heder,"$240,884,374",10,"$24,088,437"
Jemaine Clement,"$240,846,646",8,"$30,105,831"
Bow Wow,"$240,703,964",8,"$30,087,996"
Juliette Binoche,"$240,097,219",31,"$7,745,072"
Asa Butterfield,"$239,799,869",13,"$18,446,144"
George Gaynes,"$239,379,689",7,"$34,197,098"
Michael Winslow,"$239,379,689",7,"$34,197,098"
David Graf,"$239,379,689",7,"$34,197,098"
Kelly Macdonald,"$239,313,424",5,"$47,862,685"
Bubba Smith,"$239,253,442",6,"$39,875,574"
Marion Ramsey,"$239,253,442",6,"$39,875,574"
Samantha Morton,"$238,919,615",6,"$39,819,936"
Helen Hunt,"$237,380,893",9,"$26,375,655"
Kevin McKidd,"$237,282,182",1,"$237,282,182"
Michael Sheen,"$237,027,935",8,"$29,628,492"
Ted Danson,"$237,021,239",4,"$59,255,310"
Jason Segel,"$235,812,510",9,"$26,201,390"
Joe Manganiello,"$235,524,428",10,"$23,552,443"
Tye Sheridan,"$235,289,100",17,"$13,840,535"
Kathryn Hahn,"$235,213,686",8,"$29,401,711"
Lena Headey,"$235,138,066",13,"$18,087,544"
Jonathan Majors,"$235,018,847",5,"$47,003,769"
J.B. Smoove,"$234,917,102",8,"$29,364,638"
Phoebe Cates,"$234,741,273",5,"$46,948,255"
Boyd Holbrook,"$234,424,285",7,"$33,489,184"
Raul Julia,"$232,948,338",5,"$46,589,668"
Phil Harris,"$232,899,467",3,"$77,633,156"
Daveigh Chase,"$231,763,140",4,"$57,940,785"
Audrey Tautou,"$230,692,880",11,"$20,972,080"
Daryl Hannah,"$229,917,859",11,"$20,901,624"
Robby Benson,"$229,233,165",4,"$57,308,291"
Ray Fisher,"$229,024,295",1,"$229,024,295"
Jerry O'Connell,"$228,084,069",13,"$17,544,928"
Dermot Mulroney,"$228,018,874",27,"$8,445,143"
Wayne Knight,"$227,699,042",3,"$75,899,681"
Michael Nyqvist,"$227,599,935",5,"$45,519,987"
Christopher Guest,"$227,447,551",7,"$32,492,507"
Sean Harris,"$227,245,736",3,"$75,748,579"
Mary Elizabeth Mastrantonio,"$226,798,482",3,"$75,599,494"
Sam Neill,"$226,714,051",18,"$12,595,225"
Dafne Keen,"$226,277,068",3,"$75,425,689"
Dolly Parton,"$225,126,349",6,"$37,521,058"
Elizabeth Perkins,"$223,906,359",2,"$111,953,180"
Ben Burtt,"$223,808,164",1,"$223,808,164"
Emily Mortimer,"$223,383,222",14,"$15,955,944"
Tony Revolori,"$222,946,310",8,"$27,868,289"
Casey Affleck,"$222,644,241",16,"$13,915,265"
Ryan Potter,"$222,618,610",2,"$111,309,305"
Omar Sharif,"$222,602,212",5,"$44,520,442"
Scott Adsit,"$222,527,828",1,"$222,527,828"
Verne Troyer,"$220,807,396",3,"$73,602,465"
Penelope Wilton,"$220,515,754",6,"$36,752,626"
Anil Kapoor,"$220,322,576",9,"$24,480,286"
Charlton Heston,"$220,320,855",8,"$27,540,107"
Andrew McCarthy,"$219,937,280",14,"$15,709,806"
Kristin Scott Thomas,"$219,508,491",19,"$11,553,078"
Charlie Hunnam,"$219,493,355",12,"$18,291,113"
Lisa Jakob,"$219,195,051",1,"$219,195,051"
Cole Sprouse,"$218,983,301",5,"$43,796,660"
Aaron Pierre,"$218,479,097",3,"$72,826,366"
Josh Holloway,"$218,286,258",3,"$72,762,086"
Kimberly Williams-Paisley,"$218,007,678",7,"$31,143,954"
Julie Christie,"$217,749,512",6,"$36,291,585"
Lea Salonga,"$217,350,219",1,"$217,350,219"
Scott Weinger,"$217,350,219",1,"$217,350,219"
Jonathan Freeman,"$217,350,219",1,"$217,350,219"
Brad Kane,"$217,350,219",1,"$217,350,219"
Linda Larkin,"$217,350,219",1,"$217,350,219"
Elise Vargas,"$217,040,949",2,"$108,520,475"
Zoey Vargas,"$217,040,949",2,"$108,520,475"
Ryan O'Neal,"$216,678,402",5,"$43,335,680"
Dave Goelz,"$216,461,815",3,"$72,153,938"
